id,id,host_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
12330758.0,12330758.0,54456733,39.47295,-0.35382,1.0,1.0,1.0,1.0,36.0,1.0,4.0,1.0,1.0,4,4,1.0,4.0,25,55,85,357,23.3,10.1,5.0,3.04,4.61,4.69,4.25,4.84,4.85,4.79,4.64,2.0,0.0,2.0,0.0
12338587.0,12338587.0,61791729,39.48741999,-0.385931787,5.0,1.0,1.4,5.0,70.0,6.0,365.0,6.0,6.0,365,365,6.0,365.0,1,10,16,16,3.0,2.0,0.0,0.13,4.0,4.67,4.33,4.8,5.0,3.67,4.67,2.0,1.0,1.0,0.0
12395670.0,12395670.0,23305785,39.48217,-0.37594,4.0,1.0,2.0,2.0,104.0,4.0,30.0,4.0,4.0,1125,1125,4.0,1125.0,0,0,0,2,34.0,6.0,0.0,0.32,5.0,4.85,4.79,4.94,4.94,4.88,4.79,1.0,1.0,0.0,0.0
12421224.0,12421224.0,67184747,39.47462,-0.38151,4.0,1.0,2.0,2.0,101.0,3.0,150.0,1.0,5.0,1125,1125,3.2,1125.0,14,19,19,19,23.3,29.0,2.0,2.24,4.78,4.86,4.73,4.92,4.92,4.87,4.77,11.0,11.0,0.0,0.0
12425311.0,12425311.0,11713070,39.46876,-0.40108,4.0,1.0,1.0,1.0,111.0,3.0,730.0,3.0,3.0,730,730,3.0,730.0,23,46,76,77,55.0,2.0,0.0,0.49,4.31,4.62,4.4,4.78,4.84,4.33,4.25,1.0,1.0,0.0,0.0
12513652.0,12513652.0,67762846,39.46947,-0.35656,2.0,1.0,1.0,1.0,106.0,4.0,150.0,1.0,4.0,150,150,4.0,150.0,5,9,20,72,23.3,10.1,2.0,2.82,4.83,4.89,4.76,4.86,4.88,4.82,4.82,1.0,1.0,0.0,0.0
12538227.0,12538227.0,1542511,39.4735803,-0.3295688,4.0,1.0,3.0,2.0,104.0,6.0,365.0,1.0,6.0,365,365,6.0,365.0,7,9,11,25,29.0,18.0,2.0,1.9,4.83,4.76,4.69,4.93,4.9,4.69,4.45,2.0,2.0,0.0,0.0
12538697.0,12538697.0,3266569,39.4729,-0.32815,4.0,1.0,2.0,4.0,102.0,7.0,10.0,1.0,7.0,10,10,6.9,10.0,3,11,23,45,63.0,12.0,1.0,0.57,4.71,4.87,4.63,4.95,4.97,4.75,4.79,1.0,1.0,0.0,0.0
12593986.0,12593986.0,5509333,39.4718,-0.32832,3.0,1.0,1.0,2.0,148.0,2.0,365.0,2.0,3.0,365,365,2.2,365.0,5,16,18,18,79.0,30.0,3.0,2.3,4.81,4.86,4.77,4.73,4.85,4.76,4.66,1.0,1.0,0.0,0.0
12619448.0,12619448.0,28994960,39.47238,-0.37811,4.0,1.0,1.0,1.0,119.0,3.0,242.2,3.0,6.0,1125,1125,3.7,1125.0,9,19,34,270,23.3,10.1,2.0,3.33,4.91,4.91,4.84,4.95,4.96,4.97,4.85,3.0,3.0,0.0,0.0
12634331.0,12634331.0,62600540,39.465,-0.32868,1.0,1.0,2.0,2.0,29.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,0,0,0,0,23.3,17.0,0.0,1.72,4.92,4.92,4.96,4.94,4.85,4.91,4.86,2.0,0.0,2.0,0.0
12650275.0,12650275.0,45141194,39.48565,-0.36646,6.0,1.0,3.0,5.0,99.0,11.0,21.0,4.0,11.0,21,21,10.9,21.0,0,0,10,61,67.0,10.0,1.0,0.62,4.9,4.89,4.92,4.97,4.97,4.85,4.92,1.0,1.0,0.0,0.0
12768573.0,12768573.0,62600540,39.4663,-0.33069,2.0,1.0,1.0,1.0,27.0,2.0,30.0,2.0,2.0,1125,1125,2.0,1125.0,0,1,1,2,23.3,16.0,0.0,2.0,4.93,4.94,4.99,4.97,4.86,4.92,4.91,2.0,0.0,2.0,0.0
12797945.0,12797945.0,69528477,39.45957,-0.36308,2.0,1.0,1.0,1.0,135.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,29,59,89,89,84.0,0.0,0.0,0.76,4.5,4.63,4.55,4.78,4.74,4.52,4.45,2.0,0.0,2.0,0.0
12804382.0,12804382.0,46921350,39.46867,-0.37561,4.0,1.0,1.0,2.0,133.0,2.0,242.2,2.0,2.0,183,183,2.0,183.0,5,14,36,115,113.0,23.0,4.0,1.04,4.57,4.53,4.71,4.85,4.9,4.94,4.52,2.0,2.0,0.0,0.0
12844005.0,12844005.0,9046020,39.47429,-0.32909,6.0,1.0,3.0,2.0,168.0,1.0,242.2,1.0,11.0,1125,1125,9.4,1125.0,8,13,35,126,23.3,21.0,2.0,1.52,4.63,4.72,4.68,4.87,4.93,4.76,4.55,2.0,2.0,0.0,0.0
12858493.0,12858493.0,66849289,39.47546362,-0.384538034,4.0,1.0,2.0,3.0,130.0,3.0,30.0,3.0,6.0,1125,1125,4.2,1125.0,20,42,72,339,23.3,27.0,1.0,1.61,4.91,4.94,4.93,4.96,4.96,4.93,4.86,2.0,2.0,0.0,0.0
12894016.0,12894016.0,39277719,39.4672,-0.35168,6.0,1.0,3.0,2.0,104.0,3.0,10.0,3.0,6.0,10,10,3.7,10.0,2,11,34,181,23.3,35.0,4.0,1.95,4.82,4.86,4.79,4.87,4.86,4.74,4.71,1.0,1.0,0.0,0.0
12938638.0,12938638.0,63053029,39.46579,-0.37912,6.0,1.0,2.0,2.0,104.0,2.0,242.2,2.0,3.0,999,999,2.2,999.0,13,38,68,339,50.0,4.0,0.0,0.45,4.24,4.37,4.31,4.4,4.43,4.5,4.15,4.7,2.9,1.0,0.0
12979453.0,12979453.0,69088695,39.46535,-0.38679,4.0,1.0,3.0,2.0,104.0,3.2,150.0,1.9,4.7,1125,1125,4.0,1125.0,2,2,2,35,23.3,5.0,0.0,1.96,4.88,4.94,4.88,4.93,4.89,4.76,4.86,1.0,1.0,0.0,0.0
12988066.0,12988066.0,9023643,39.46186,-0.37238,4.0,1.0,2.0,3.0,94.0,1.0,365.0,1.9,4.7,999,999,4.0,999.0,2,3,3,168,117.0,15.0,1.0,1.12,4.61,4.71,4.7,4.81,4.86,4.85,4.44,1.0,1.0,0.0,0.0
13064531.0,13064531.0,18303440,39.47434,-0.3289,6.0,1.0,2.0,3.0,180.0,3.0,100.0,3.0,3.0,100,100,3.0,100.0,4,7,23,277,23.3,25.0,4.0,1.45,4.85,4.84,4.78,4.92,4.86,4.61,4.73,1.0,1.0,0.0,0.0
13109657.0,13109657.0,7300084,39.46976,-0.33928,3.3,1.0,1.4,4.0,225.0,4.0,55.0,4.0,6.0,55,55,4.0,55.0,16,27,36,175,14.0,0.0,0.0,0.13,4.36,4.36,4.43,4.79,4.64,4.21,4.36,3.0,3.0,0.0,0.0
13133766.0,13133766.0,62402876,39.4563,-0.37415,3.0,1.0,1.0,3.0,56.0,3.0,15.0,3.0,3.0,15,15,3.0,15.0,9,12,42,42,82.0,4.0,0.0,0.78,4.7,4.78,4.65,4.94,4.87,4.61,4.66,3.0,1.0,2.0,0.0
13139948.0,13139948.0,73233259,39.47025,-0.32739,4.0,1.0,1.0,2.0,108.0,7.0,242.2,5.0,7.0,1125,1125,6.9,1125.0,2,8,12,169,23.3,7.0,1.0,1.91,4.79,4.83,4.87,4.83,4.73,4.77,4.67,3.0,3.0,0.0,0.0
13169783.0,13169783.0,17825634,39.46446,-0.37975,5.0,1.0,2.0,3.0,169.0,1.0,242.2,2.0,3.0,999,999,2.0,999.0,11,41,54,54,23.3,41.0,2.0,2.9,4.73,4.81,4.66,4.84,4.87,4.74,4.67,8.0,8.0,0.0,0.0
13183943.0,13183943.0,73745180,39.46458,-0.36466,3.3,1.0,1.4,5.0,213.0,5.0,242.2,5.0,5.0,1125,1125,5.0,1125.0,6,30,60,335,126.0,12.0,2.0,1.14,4.75,4.82,4.71,4.94,4.93,4.86,4.78,2.0,2.0,0.0,0.0
13196767.0,13196767.0,51063300,39.48453,-0.37887,5.0,1.0,2.0,6.0,109.0,2.0,10.0,1.0,2.0,1125,1125,2.0,1125.0,2,2,9,62,116.0,10.0,0.0,1.07,4.72,4.81,4.63,4.75,4.88,4.67,4.69,1.0,1.0,0.0,0.0
13207528.0,13207528.0,74015758,39.47534,-0.37589,4.0,1.0,1.0,2.0,122.0,2.0,10.0,1.0,4.0,1125,1125,2.0,1125.0,8,16,33,169,23.3,10.1,5.0,3.01,4.79,4.86,4.65,4.94,4.96,4.99,4.82,3.0,3.0,0.0,0.0
13219448.0,13219448.0,74154076,39.4623,-0.33483,5.0,1.0,3.0,3.0,135.0,4.0,242.2,1.0,4.0,1125,1125,4.0,1125.0,7,10,36,213,23.3,23.0,2.0,1.25,4.63,4.78,4.46,4.85,4.86,4.79,4.73,1.0,1.0,0.0,0.0
13228650.0,13228650.0,1387923,39.48208,-0.3258,3.3,1.0,1.4,2.1,101.4,3.0,60.0,3.0,7.0,60,60,3.1,60.0,14,20,37,294,94.0,18.0,4.0,0.87,4.71,4.79,4.68,4.74,4.88,4.86,4.56,6.0,6.0,0.0,0.0
13237427.0,13237427.0,27517210,39.47666,-0.38407,6.0,1.0,1.4,5.0,99.0,3.2,300.0,1.9,4.7,300,300,4.0,300.0,0,2,14,73,23.3,1.0,0.0,1.66,4.23,4.5,4.34,4.76,4.75,4.62,4.25,2.0,2.0,0.0,0.0
13246878.0,13246878.0,2850884,39.46697,-0.38077,4.0,1.0,2.0,2.0,111.0,3.0,242.2,1.0,4.0,1125,1125,3.1,1125.0,3,17,47,134,23.3,38.0,1.0,3.78,4.69,4.81,4.73,4.84,4.92,4.79,4.66,18.0,18.0,0.0,0.0
13256123.0,13256123.0,74589743,39.47387,-0.37753,2.0,1.0,1.0,2.0,115.0,3.0,242.2,1.0,3.0,1125,1125,3.0,1125.0,3,4,16,149,23.3,32.0,2.0,2.89,4.96,4.96,4.91,4.95,4.98,4.96,4.93,1.0,1.0,0.0,0.0
13256668.0,13256668.0,74592836,39.4951,-0.36842,6.0,1.0,3.0,4.0,114.0,11.0,242.2,1.0,5.0,1125,1125,5.0,1125.0,18,28,50,310,109.0,0.0,0.0,1.01,4.43,4.68,4.52,4.86,4.89,3.93,4.21,5.0,5.0,0.0,0.0
13263630.0,13263630.0,30141190,39.46786707,-0.387315632,4.0,1.0,2.0,3.0,92.0,5.0,220.0,4.0,5.0,1125,1125,5.0,1125.0,0,7,9,126,23.3,35.0,2.0,3.76,4.94,4.93,4.95,4.95,4.96,4.75,4.93,13.0,13.0,0.0,0.0
13285996.0,13285996.0,47450550,39.48984,-0.3709,3.0,1.0,2.0,2.0,76.0,3.0,9.0,2.0,4.0,9,9,3.0,9.0,10,14,24,24,118.0,15.0,0.0,1.07,4.4,4.58,4.42,4.71,4.77,4.27,4.44,2.0,2.0,0.0,0.0
13288540.0,13288540.0,46653491,39.4676,-0.32904,4.0,1.0,0.0,3.0,130.0,10.0,365.0,1.9,11.0,365,365,11.0,365.0,0,4,34,47,23.3,17.0,0.0,2.09,4.81,4.84,4.9,4.94,4.93,4.73,4.72,3.0,3.0,0.0,0.0
13294514.0,13294514.0,75034575,39.46793,-0.35183,4.0,1.0,2.0,4.0,120.0,5.0,10.0,4.0,5.0,10,10,5.0,10.0,13,18,48,96,122.0,19.0,1.0,1.13,4.74,4.84,4.79,4.88,4.92,4.77,4.61,1.0,1.0,0.0,0.0
13330981.0,13330981.0,7872789,39.46748,-0.39887,4.0,1.0,2.0,2.0,83.0,3.0,12.0,2.0,5.0,1125,1125,3.0,1125.0,7,15,24,257,23.3,34.0,5.0,3.08,4.9,4.92,4.96,4.95,4.96,4.55,4.81,3.0,3.0,0.0,0.0
13351266.0,13351266.0,75691983,39.47404,-0.35095,4.0,1.0,2.0,3.0,107.0,11.0,30.0,6.0,6.0,1125,1125,6.0,1125.0,3,12,18,18,110.0,1.0,0.0,1.0,4.91,4.95,4.84,4.98,4.96,4.75,4.75,2.0,2.0,0.0,0.0
13356263.0,13356263.0,75528267,39.47542,-0.39785,1.0,1.0,1.0,1.0,35.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,4,17,42,197,23.3,29.0,4.0,2.13,4.97,4.99,4.93,4.98,5.0,4.85,4.97,1.0,0.0,1.0,0.0
13367614.0,13367614.0,1819595,39.46991,-0.37621,4.0,1.0,2.0,2.0,101.4,1.0,242.2,1.0,2.0,1125,1125,1.3,1125.0,7,22,27,27,23.3,23.0,0.0,4.01,4.79,4.86,4.63,4.94,4.96,4.98,4.77,1.0,1.0,0.0,0.0
13405972.0,13405972.0,74096093,39.47615,-0.37728,4.0,1.0,2.0,2.0,190.0,1.0,365.0,2.0,5.0,10,10,4.5,10.0,10,21,27,285,23.3,32.0,2.0,2.36,4.68,4.78,4.69,4.88,4.9,4.95,4.59,3.0,3.0,0.0,0.0
13423043.0,13423043.0,30276642,39.44699,-0.36854,2.0,1.0,1.0,1.0,24.0,11.0,365.0,1.9,11.0,365,365,10.9,365.0,12,23,29,251,23.3,13.0,0.0,1.39,4.73,4.74,4.88,4.77,4.7,4.43,4.67,1.0,0.0,1.0,0.0
13430117.0,13430117.0,76578579,39.4733,-0.37633,3.3,1.0,1.4,5.0,101.4,5.0,242.2,5.0,5.0,1125,1125,5.0,1125.0,0,0,0,0,94.0,2.0,0.0,0.86,4.78,4.88,4.8,4.94,4.97,4.96,4.75,1.0,1.0,0.0,0.0
13504129.0,13504129.0,51475689,39.5,-0.33597,6.0,1.0,2.0,2.0,85.0,3.0,360.0,2.0,3.0,360,360,3.0,360.0,2,4,7,8,113.0,33.0,3.0,2.36,4.89,4.92,4.87,4.93,4.96,4.66,4.78,1.0,1.0,0.0,0.0
13525080.0,13525080.0,51685366,39.4583,-0.37586,1.0,1.0,1.0,1.0,93.0,1.0,6.0,1.0,1.0,6,6,1.0,6.0,30,60,90,365,1.0,0.0,0.0,0.01,4.0,5.0,5.0,4.8,5.0,4.0,4.6,1.0,0.0,1.0,0.0
13527624.0,13527624.0,66584893,39.44767,-0.3706,5.0,1.0,3.0,4.0,195.0,1.0,15.0,1.0,2.0,1125,1125,1.4,1125.0,12,17,47,137,55.0,2.0,1.0,0.5,4.82,4.87,4.85,4.81,4.91,4.58,4.77,1.0,1.0,0.0,0.0
13528151.0,13528151.0,54456733,39.47234,-0.35455,1.0,1.0,1.0,1.0,26.0,1.0,5.0,1.0,1.0,5,5,1.0,5.0,28,58,88,363,23.3,48.0,1.0,2.51,4.63,4.78,4.3,4.9,4.9,4.75,4.68,2.0,0.0,2.0,0.0
13536223.0,13536223.0,77852210,39.46648,-0.36583,5.0,1.0,3.0,4.0,146.0,3.0,90.0,3.0,5.0,1125,1125,3.3,1125.0,4,6,14,25,23.3,45.0,3.0,3.51,4.97,4.97,4.98,5.0,4.99,4.96,4.95,1.0,1.0,0.0,0.0
13546860.0,13546860.0,77962193,39.48098,-0.40402,2.0,1.0,1.0,2.0,64.0,2.0,20.0,2.0,2.0,20,20,2.0,20.0,20,30,52,195,23.3,22.0,2.0,3.3,4.85,4.89,4.95,4.92,4.84,4.49,4.86,2.0,0.0,2.0,0.0
13550126.0,13550126.0,77726497,39.46667,-0.34485,2.0,1.0,1.0,2.0,40.0,1.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,0,0,0,0,79.0,0.0,0.0,0.73,4.97,4.97,4.97,4.99,4.91,4.78,4.9,1.0,0.0,1.0,0.0
13577285.0,13577285.0,77962193,39.48178,-0.4041,2.0,1.0,1.0,2.0,64.0,2.0,20.0,2.0,2.0,20,20,2.0,20.0,15,36,52,199,23.3,25.0,2.0,3.9,4.87,4.91,4.96,4.93,4.82,4.65,4.89,2.0,0.0,2.0,0.0
13599285.0,13599285.0,58120098,39.4696,-0.39019,3.0,1.0,2.0,2.0,65.0,3.2,250.0,1.9,4.7,250,250,4.0,250.0,0,20,24,186,49.0,7.0,1.0,0.45,4.78,4.9,4.84,4.9,5.0,4.81,4.9,3.0,1.0,2.0,0.0
13603077.0,13603077.0,78678171,39.47027206,-0.329484999,4.0,1.0,2.0,3.0,109.0,10.0,28.0,1.9,10.0,28,28,10.0,28.0,8,16,46,46,129.0,5.0,0.0,1.18,4.57,4.76,4.43,4.84,4.83,4.54,4.54,1.0,1.0,0.0,0.0
13621279.0,13621279.0,22498871,39.46905518,-0.380129009,4.0,1.0,3.0,6.0,70.0,1.0,60.0,1.0,1.0,60,60,1.0,60.0,0,0,0,50,28.0,1.0,0.0,0.34,4.86,4.89,4.79,4.96,4.96,4.75,4.57,1.0,1.0,0.0,0.0
13647395.0,13647395.0,1387923,39.46842,-0.37578,6.0,1.0,2.0,2.0,104.0,11.0,90.0,2.0,11.0,90,90,7.2,90.0,12,16,29,198,23.3,34.0,4.0,1.58,4.8,4.88,4.81,4.88,4.92,4.96,4.75,6.0,6.0,0.0,0.0
13654158.0,13654158.0,37406182,39.48345184,-0.375901997,4.0,1.0,3.0,3.0,97.0,6.0,60.0,7.0,11.0,60,60,7.1,60.0,0,2,16,16,72.0,1.0,0.0,0.66,4.63,4.79,4.65,4.88,4.93,4.82,4.5,6.0,5.0,1.0,0.0
13685509.0,13685509.0,61284117,39.46487,-0.32902,5.0,1.0,3.0,4.0,135.0,1.0,365.0,3.0,4.7,999,999,16.2,999.0,9,16,46,120,117.0,20.0,2.0,1.07,4.56,4.8,4.46,4.89,4.88,4.76,4.56,5.0,5.0,0.0,0.0
13735092.0,13735092.0,79772755,39.46399348,-0.357436748,4.0,1.0,2.0,3.0,101.4,5.0,180.0,1.0,4.0,1125,1125,4.0,1125.0,14,44,74,341,81.0,9.0,0.0,0.84,4.93,4.96,4.93,4.98,5.0,4.95,4.83,1.0,1.0,0.0,0.0
13758789.0,13758789.0,75563520,39.46267,-0.39332,1.0,1.0,1.0,1.0,36.0,5.0,90.0,1.9,10.0,90,90,10.0,90.0,4,22,26,257,78.0,2.0,2.0,0.75,4.94,4.97,5.0,4.96,4.96,4.87,4.97,1.0,0.0,1.0,0.0
13773070.0,13773070.0,80837259,39.4771,-0.38203,5.0,1.0,2.0,3.0,143.0,4.0,365.0,3.0,6.0,365,365,4.1,365.0,2,19,44,128,46.0,13.0,0.0,0.42,4.76,4.74,4.74,4.89,4.93,4.87,4.72,2.0,2.0,0.0,0.0
13793896.0,13793896.0,49179432,39.45943,-0.38611,4.0,1.0,2.0,2.0,104.0,3.2,242.2,1.9,4.7,1125,1125,4.0,1125.0,0,0,0,164,46.0,0.0,0.0,0.42,4.8,4.93,4.96,4.96,5.0,4.87,4.91,1.0,1.0,0.0,0.0
13806228.0,13806228.0,81230386,39.45971,-0.37784,2.0,1.0,1.0,1.0,138.0,1.0,365.0,2.0,5.0,10,999,4.9,470.6,8,32,56,289,23.3,36.0,3.0,1.83,4.86,4.92,4.89,4.95,4.99,4.95,4.75,1.0,1.0,0.0,0.0
13828130.0,13828130.0,9612958,39.47843,-0.41267,3.3,1.0,3.0,4.0,183.0,1.0,242.2,1.0,1.0,1,1125,1.0,209.7,8,16,32,290,23.3,20.0,2.0,1.33,4.71,4.82,4.76,4.75,4.8,4.64,4.66,1.0,1.0,0.0,0.0
13828353.0,13828353.0,66425313,39.47398,-0.37531,4.0,1.0,1.0,2.0,95.0,3.0,365.0,3.0,7.0,365,365,3.2,365.0,5,20,35,290,86.0,28.0,2.0,0.87,4.92,4.92,4.9,4.95,4.97,4.99,4.86,1.0,1.0,0.0,0.0
13828435.0,13828435.0,81521867,39.4725,-0.37869,6.0,1.0,2.0,4.0,171.0,3.0,242.2,3.0,5.0,1125,1125,3.0,1125.0,7,14,32,234,23.3,46.0,5.0,3.48,4.94,4.96,4.94,4.99,4.98,4.97,4.89,1.0,1.0,0.0,0.0
13840373.0,13840373.0,11487324,39.46337,-0.37406,2.0,1.0,1.0,1.0,91.0,2.0,31.0,2.0,2.0,1125,1125,2.0,1125.0,4,6,9,77,23.3,43.0,3.0,3.71,4.74,4.84,4.71,4.91,4.85,4.96,4.64,1.0,1.0,0.0,0.0
13841281.0,13841281.0,61192430,39.47962,-0.32699,2.0,1.0,1.0,1.0,58.0,2.0,40.0,2.0,2.0,1125,1125,2.0,1125.0,1,6,8,9,23.3,10.1,3.0,1.66,4.64,4.68,4.41,4.81,4.8,4.89,4.62,2.0,0.0,2.0,0.0
13881242.0,13881242.0,82151209,39.48647,-0.3937,7.0,1.0,1.4,5.0,162.0,2.0,242.2,2.0,3.0,1125,1125,2.1,1125.0,12,40,70,146,38.0,3.0,1.0,0.35,4.66,4.87,4.66,4.95,4.89,4.63,4.68,1.0,1.0,0.0,0.0
13897888.0,13897888.0,2751220,39.4577,-0.36431,3.3,1.0,1.4,4.0,214.0,4.0,10.0,1.0,4.0,10,10,3.9,10.0,1,7,15,101,23.3,10.1,1.0,3.29,4.82,4.85,4.8,4.83,4.94,4.69,4.73,3.0,3.0,0.0,0.0
13919116.0,13919116.0,82621392,39.47999,-0.38152,6.0,1.0,2.0,4.0,104.0,3.2,180.0,1.9,20.0,180,180,4.0,180.0,1,7,27,45,125.0,9.0,0.0,1.15,4.95,4.98,4.92,4.99,4.99,4.83,4.95,1.0,1.0,0.0,0.0
13922020.0,13922020.0,62974238,39.47382,-0.33215,4.0,1.0,2.0,2.0,105.0,2.0,60.0,2.0,2.0,1125,1125,2.0,1125.0,5,15,23,262,98.0,2.0,0.0,0.9,4.45,4.64,4.39,4.83,4.84,4.54,4.43,2.0,2.0,0.0,0.0
13951738.0,13951738.0,7539231,39.46101,-0.386,4.0,1.0,2.0,2.0,190.0,3.0,10.0,2.0,4.0,10,10,3.2,10.0,9,15,36,67,23.3,29.0,2.0,1.46,4.84,4.89,4.74,4.88,4.92,4.63,4.7,1.0,1.0,0.0,0.0
14005427.0,14005427.0,47450550,39.48955,-0.37099,4.0,1.0,3.0,2.0,104.0,3.0,7.0,1.0,4.0,7,7,3.0,7.0,6,15,45,311,106.0,37.0,2.0,0.98,4.4,4.6,4.56,4.76,4.65,4.3,4.41,2.0,2.0,0.0,0.0
14019904.0,14019904.0,48542379,39.47591,-0.38368,6.0,1.0,3.0,4.0,101.4,1.0,242.2,1.0,5.0,1125,1125,2.1,1125.0,11,23,49,77,83.0,0.0,0.0,0.77,4.65,4.83,4.76,4.96,4.98,4.87,4.8,7.0,7.0,0.0,0.0
14053129.0,14053129.0,84272983,39.47142,-0.37806,2.0,1.0,1.0,1.0,120.0,3.0,242.2,3.0,6.0,1125,1125,3.2,1125.0,4,10,20,74,23.3,10.1,5.0,3.75,4.93,4.94,4.98,4.97,4.98,4.93,4.89,1.0,1.0,0.0,0.0
14081707.0,14081707.0,83066665,39.47245,-0.37826,3.3,1.0,3.0,6.0,101.4,1.0,242.2,1.0,4.0,10,10,3.3,10.0,2,7,16,85,53.0,1.0,0.0,0.51,4.42,4.53,4.53,4.7,4.77,4.92,4.43,4.7,2.9,0.3,0.0
14081710.0,14081710.0,83066665,39.47256273,-0.372101458,2.0,1.0,1.0,1.0,136.0,1.0,242.2,1.0,4.0,10,10,3.3,10.0,5,18,28,122,5.0,0.0,0.0,0.05,4.6,5.0,4.8,4.6,4.2,4.6,4.6,4.7,2.9,0.3,0.0
14081793.0,14081793.0,83066665,39.4733,-0.37629,4.0,1.0,1.0,2.0,144.0,1.0,242.2,1.0,4.0,10,10,3.3,10.0,2,5,10,71,16.0,0.0,0.0,0.15,4.56,4.5,4.38,4.75,4.63,5.0,4.38,4.7,2.9,0.3,0.0
14081794.0,14081794.0,83066665,39.4733,-0.37629,4.0,1.0,0.0,2.0,144.0,1.0,242.2,1.0,4.0,10,10,3.3,10.0,4,8,15,89,14.0,0.0,0.0,0.41,4.57,4.57,4.64,4.57,4.57,4.86,4.57,4.7,2.9,0.3,0.0
14081805.0,14081805.0,83066665,39.47586,-0.38219,6.0,1.0,2.0,2.0,104.0,1.0,242.2,1.0,4.0,10,10,3.3,10.0,6,14,26,102,15.0,0.0,0.0,0.17,4.53,4.8,4.27,4.27,4.2,4.93,4.6,4.7,2.9,0.3,0.0
14081817.0,14081817.0,83066665,39.47339249,-0.371648014,3.3,1.0,3.0,6.0,101.4,1.0,242.2,2.0,4.0,10,10,3.3,10.0,12,29,50,142,38.0,0.0,0.0,0.35,4.55,4.66,4.5,4.61,4.34,4.84,4.55,4.7,2.9,0.3,0.0
14082566.0,14082566.0,83066665,39.46758,-0.3785,6.0,1.0,2.0,4.0,167.0,1.0,242.2,1.0,4.0,10,10,3.3,10.0,11,20,38,143,41.0,3.0,0.0,0.39,4.27,4.54,4.59,4.38,4.43,4.73,4.33,4.7,2.9,0.3,0.0
14123895.0,14123895.0,85161066,39.47054,-0.35412,5.0,1.0,3.0,3.0,101.4,3.2,60.0,1.9,4.7,1125,1125,4.0,1125.0,0,18,32,33,69.0,4.0,0.0,0.64,4.78,4.87,4.87,4.97,4.96,4.66,4.76,2.0,2.0,0.0,0.0
14125795.0,14125795.0,40218593,39.45461,-0.3348,5.0,1.0,3.0,4.0,137.0,3.0,10.0,2.0,3.0,10,10,3.0,10.0,6,9,33,119,89.0,7.0,1.0,0.82,4.58,4.7,4.51,4.91,4.93,4.61,4.57,2.0,2.0,0.0,0.0
14139837.0,14139837.0,24367730,39.47339,-0.36004,2.0,1.0,1.0,1.0,43.0,4.0,730.0,2.0,4.0,730,730,3.3,730.0,21,48,78,78,23.3,21.0,3.0,1.23,4.71,4.68,4.74,4.75,4.77,4.78,4.59,13.0,0.0,0.3,0.0
14152057.0,14152057.0,211991268,39.47892,-0.37925,3.0,1.0,1.0,1.0,104.0,1.0,365.0,2.0,3.0,10,10,2.1,10.0,19,41,71,346,23.3,24.0,2.0,2.84,4.35,4.6,4.35,4.63,4.71,4.81,4.37,4.7,2.9,0.0,0.0
14156444.0,14156444.0,63053029,39.46272,-0.38033,3.3,1.0,1.4,6.0,101.4,2.0,242.2,2.0,3.0,999,999,2.2,999.0,13,30,59,309,106.0,10.0,1.0,0.98,4.53,4.72,4.77,4.64,4.69,4.7,4.6,4.7,2.9,1.0,0.0
14160993.0,14160993.0,24367730,39.47382,-0.35791,3.0,1.0,1.0,2.0,38.0,4.0,730.0,4.0,4.0,730,730,4.0,730.0,19,43,73,86,64.0,12.0,2.0,0.59,4.63,4.59,4.55,4.83,4.89,4.89,4.5,13.0,0.0,0.3,0.0
14161501.0,14161501.0,85643561,39.47435,-0.37555,3.0,1.0,0.0,2.0,89.0,1.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,7,13,21,154,23.3,46.0,3.0,3.66,4.67,4.74,4.7,4.86,4.82,4.9,4.67,5.0,5.0,0.0,0.0
14203003.0,14203003.0,85643561,39.47644,-0.37661,3.0,1.0,1.0,2.0,89.0,1.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,8,12,21,125,23.3,10.1,4.0,3.29,4.68,4.75,4.66,4.74,4.79,4.93,4.68,5.0,5.0,0.0,0.0
14209543.0,14209543.0,85643561,39.47636,-0.3772,3.0,1.0,0.0,2.0,89.0,1.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,7,11,22,161,23.3,40.0,4.0,3.47,4.57,4.68,4.64,4.71,4.73,4.93,4.57,5.0,5.0,0.0,0.0
